group,function,value,sample_time_nanos,iteration_count
Tokenization,Nom5FoldIterator,,350015.0,314
Tokenization,Nom5FoldIterator,,349932.0,315
Tokenization,Nom5FoldIterator,,349905.0,316
Tokenization,Nom5FoldIterator,,353523.0,317
Tokenization,Nom5FoldIterator,,353641.0,318
Tokenization,Nom5FoldIterator,,353587.0,319
Tokenization,Nom5FoldIterator,,356031.0,320
Tokenization,Nom5FoldIterator,,363775.0,321
Tokenization,Nom5FoldIterator,,360563.0,322
Tokenization,Nom5FoldIterator,,361619.0,323
Tokenization,Nom5FoldIterator,,365133.0,324
Tokenization,Nom5FoldIterator,,514117.0,325
Tokenization,Nom5FoldIterator,,379294.0,326
Tokenization,Nom5FoldIterator,,367358.0,327
Tokenization,Nom5FoldIterator,,366056.0,328
Tokenization,Nom5FoldIterator,,367292.0,329
Tokenization,Nom5FoldIterator,,367658.0,330
Tokenization,Nom5FoldIterator,,469348.0,331
Tokenization,Nom5FoldIterator,,409700.0,332
Tokenization,Nom5FoldIterator,,375270.0,333
Tokenization,Nom5FoldIterator,,378977.0,334
Tokenization,Nom5FoldIterator,,385182.0,335
Tokenization,Nom5FoldIterator,,496038.0,336
Tokenization,Nom5FoldIterator,,390299.0,337
Tokenization,Nom5FoldIterator,,385469.0,338
Tokenization,Nom5FoldIterator,,396402.0,339
Tokenization,Nom5FoldIterator,,415676.0,340
Tokenization,Nom5FoldIterator,,386195.0,341
Tokenization,Nom5FoldIterator,,385784.0,342
Tokenization,Nom5FoldIterator,,387234.0,343
Tokenization,Nom5FoldIterator,,386271.0,344
Tokenization,Nom5FoldIterator,,388408.0,345
Tokenization,Nom5FoldIterator,,389183.0,346
Tokenization,Nom5FoldIterator,,390441.0,347
Tokenization,Nom5FoldIterator,,390105.0,348
Tokenization,Nom5FoldIterator,,392682.0,349
Tokenization,Nom5FoldIterator,,396659.0,350
Tokenization,Nom5FoldIterator,,394702.0,351
Tokenization,Nom5FoldIterator,,406405.0,352
Tokenization,Nom5FoldIterator,,408910.0,353
Tokenization,Nom5FoldIterator,,398240.0,354
Tokenization,Nom5FoldIterator,,398497.0,355
Tokenization,Nom5FoldIterator,,399106.0,356
Tokenization,Nom5FoldIterator,,400551.0,357
Tokenization,Nom5FoldIterator,,402301.0,358
Tokenization,Nom5FoldIterator,,449208.0,359
Tokenization,Nom5FoldIterator,,413103.0,360
Tokenization,Nom5FoldIterator,,407276.0,361
Tokenization,Nom5FoldIterator,,438323.0,362
Tokenization,Nom5FoldIterator,,408196.0,363
Tokenization,Nom5FoldIterator,,407396.0,364
Tokenization,Nom5FoldIterator,,408057.0,365
Tokenization,Nom5FoldIterator,,408581.0,366
Tokenization,Nom5FoldIterator,,443058.0,367
Tokenization,Nom5FoldIterator,,418706.0,368
Tokenization,Nom5FoldIterator,,414532.0,369
Tokenization,Nom5FoldIterator,,423132.0,370
Tokenization,Nom5FoldIterator,,425677.0,371
Tokenization,Nom5FoldIterator,,417249.0,372
Tokenization,Nom5FoldIterator,,475606.0,373
Tokenization,Nom5FoldIterator,,483062.0,374
Tokenization,Nom5FoldIterator,,494637.0,375
Tokenization,Nom5FoldIterator,,807508.0,376
Tokenization,Nom5FoldIterator,,557136.0,377
Tokenization,Nom5FoldIterator,,582787.0,378
Tokenization,Nom5FoldIterator,,541866.0,379
Tokenization,Nom5FoldIterator,,428657.0,380
Tokenization,Nom5FoldIterator,,427005.0,381
Tokenization,Nom5FoldIterator,,428446.0,382
Tokenization,Nom5FoldIterator,,430299.0,383
Tokenization,Nom5FoldIterator,,432135.0,384
Tokenization,Nom5FoldIterator,,533145.0,385
Tokenization,Nom5FoldIterator,,591323.0,386
Tokenization,Nom5FoldIterator,,433788.0,387
