group,function,value,sample_time_nanos,iteration_count
Tokenization,SingleInlineIterator,,106653.0,348
Tokenization,SingleInlineIterator,,107059.0,349
Tokenization,SingleInlineIterator,,107214.0,350
Tokenization,SingleInlineIterator,,107607.0,351
Tokenization,SingleInlineIterator,,107819.0,352
Tokenization,SingleInlineIterator,,108095.0,353
Tokenization,SingleInlineIterator,,108419.0,354
Tokenization,SingleInlineIterator,,108871.0,355
Tokenization,SingleInlineIterator,,108477.0,356
Tokenization,SingleInlineIterator,,108854.0,357
Tokenization,SingleInlineIterator,,109556.0,358
Tokenization,SingleInlineIterator,,109484.0,359
Tokenization,SingleInlineIterator,,110037.0,360
Tokenization,SingleInlineIterator,,118495.0,361
Tokenization,SingleInlineIterator,,110485.0,362
Tokenization,SingleInlineIterator,,111580.0,363
Tokenization,SingleInlineIterator,,110266.0,364
Tokenization,SingleInlineIterator,,111910.0,365
Tokenization,SingleInlineIterator,,112107.0,366
Tokenization,SingleInlineIterator,,111814.0,367
Tokenization,SingleInlineIterator,,112248.0,368
Tokenization,SingleInlineIterator,,112928.0,369
Tokenization,SingleInlineIterator,,111721.0,370
Tokenization,SingleInlineIterator,,112471.0,371
Tokenization,SingleInlineIterator,,113724.0,372
Tokenization,SingleInlineIterator,,112913.0,373
Tokenization,SingleInlineIterator,,113763.0,374
Tokenization,SingleInlineIterator,,114088.0,375
Tokenization,SingleInlineIterator,,115261.0,376
Tokenization,SingleInlineIterator,,115074.0,377
Tokenization,SingleInlineIterator,,115445.0,378
Tokenization,SingleInlineIterator,,115731.0,379
Tokenization,SingleInlineIterator,,115810.0,380
Tokenization,SingleInlineIterator,,116162.0,381
Tokenization,SingleInlineIterator,,116783.0,382
Tokenization,SingleInlineIterator,,117197.0,383
Tokenization,SingleInlineIterator,,117408.0,384
Tokenization,SingleInlineIterator,,117779.0,385
Tokenization,SingleInlineIterator,,118031.0,386
Tokenization,SingleInlineIterator,,117918.0,387
Tokenization,SingleInlineIterator,,117605.0,388
Tokenization,SingleInlineIterator,,119061.0,389
Tokenization,SingleInlineIterator,,147042.0,390
Tokenization,SingleInlineIterator,,214401.0,391
Tokenization,SingleInlineIterator,,123639.0,392
Tokenization,SingleInlineIterator,,120477.0,393
Tokenization,SingleInlineIterator,,165447.0,394
Tokenization,SingleInlineIterator,,122883.0,395
Tokenization,SingleInlineIterator,,121301.0,396
Tokenization,SingleInlineIterator,,121481.0,397
Tokenization,SingleInlineIterator,,121875.0,398
Tokenization,SingleInlineIterator,,121404.0,399
Tokenization,SingleInlineIterator,,121309.0,400
Tokenization,SingleInlineIterator,,122419.0,401
Tokenization,SingleInlineIterator,,122909.0,402
Tokenization,SingleInlineIterator,,122768.0,403
Tokenization,SingleInlineIterator,,122928.0,404
Tokenization,SingleInlineIterator,,123642.0,405
Tokenization,SingleInlineIterator,,123957.0,406
Tokenization,SingleInlineIterator,,123647.0,407
Tokenization,SingleInlineIterator,,124521.0,408
Tokenization,SingleInlineIterator,,124252.0,409
Tokenization,SingleInlineIterator,,124629.0,410
Tokenization,SingleInlineIterator,,125145.0,411
Tokenization,SingleInlineIterator,,124511.0,412
Tokenization,SingleInlineIterator,,125567.0,413
Tokenization,SingleInlineIterator,,125940.0,414
Tokenization,SingleInlineIterator,,125876.0,415
Tokenization,SingleInlineIterator,,126520.0,416
Tokenization,SingleInlineIterator,,126823.0,417
Tokenization,SingleInlineIterator,,127021.0,418
Tokenization,SingleInlineIterator,,126479.0,419
Tokenization,SingleInlineIterator,,127945.0,420
Tokenization,SingleInlineIterator,,127589.0,421
Tokenization,SingleInlineIterator,,128250.0,422
Tokenization,SingleInlineIterator,,127116.0,423
Tokenization,SingleInlineIterator,,128909.0,424
Tokenization,SingleInlineIterator,,128343.0,425
Tokenization,SingleInlineIterator,,132859.0,426
Tokenization,SingleInlineIterator,,143303.0,427
Tokenization,SingleInlineIterator,,129832.0,428
Tokenization,SingleInlineIterator,,130333.0,429
Tokenization,SingleInlineIterator,,130336.0,430
Tokenization,SingleInlineIterator,,130586.0,431
Tokenization,SingleInlineIterator,,131566.0,432
Tokenization,SingleInlineIterator,,131625.0,433
Tokenization,SingleInlineIterator,,130920.0,434
Tokenization,SingleInlineIterator,,131935.0,435
Tokenization,SingleInlineIterator,,132744.0,436
Tokenization,SingleInlineIterator,,132658.0,437
Tokenization,SingleInlineIterator,,132936.0,438
Tokenization,SingleInlineIterator,,134509.0,439
Tokenization,SingleInlineIterator,,133618.0,440
Tokenization,SingleInlineIterator,,133823.0,441
Tokenization,SingleInlineIterator,,133931.0,442
Tokenization,SingleInlineIterator,,134412.0,443
Tokenization,SingleInlineIterator,,134729.0,444
Tokenization,SingleInlineIterator,,134570.0,445
Tokenization,SingleInlineIterator,,142824.0,446
Tokenization,SingleInlineIterator,,136717.0,447
Tokenization,SingleInlineIterator,,162334.0,448
Tokenization,SingleInlineIterator,,138996.0,449
Tokenization,SingleInlineIterator,,136610.0,450
Tokenization,SingleInlineIterator,,137117.0,451
Tokenization,SingleInlineIterator,,135821.0,452
Tokenization,SingleInlineIterator,,139176.0,453
Tokenization,SingleInlineIterator,,137832.0,454
Tokenization,SingleInlineIterator,,148152.0,455
Tokenization,SingleInlineIterator,,252328.0,456
Tokenization,SingleInlineIterator,,201090.0,457
Tokenization,SingleInlineIterator,,246537.0,458
Tokenization,SingleInlineIterator,,252474.0,459
Tokenization,SingleInlineIterator,,253777.0,460
Tokenization,SingleInlineIterator,,231682.0,461
Tokenization,SingleInlineIterator,,197313.0,462
Tokenization,SingleInlineIterator,,146413.0,463
Tokenization,SingleInlineIterator,,144256.0,464
Tokenization,SingleInlineIterator,,140887.0,465
Tokenization,SingleInlineIterator,,141077.0,466
Tokenization,SingleInlineIterator,,174736.0,467
Tokenization,SingleInlineIterator,,163174.0,468
Tokenization,SingleInlineIterator,,154144.0,469
Tokenization,SingleInlineIterator,,157352.0,470
Tokenization,SingleInlineIterator,,194022.0,471
Tokenization,SingleInlineIterator,,153009.0,472
Tokenization,SingleInlineIterator,,143372.0,473
Tokenization,SingleInlineIterator,,144342.0,474
Tokenization,SingleInlineIterator,,143976.0,475
Tokenization,SingleInlineIterator,,143964.0,476
Tokenization,SingleInlineIterator,,143647.0,477
Tokenization,SingleInlineIterator,,143546.0,478
Tokenization,SingleInlineIterator,,145125.0,479
Tokenization,SingleInlineIterator,,145126.0,480
Tokenization,SingleInlineIterator,,145289.0,481
Tokenization,SingleInlineIterator,,145591.0,482
Tokenization,SingleInlineIterator,,145633.0,483
Tokenization,SingleInlineIterator,,146921.0,484
Tokenization,SingleInlineIterator,,147033.0,485
Tokenization,SingleInlineIterator,,147361.0,486
Tokenization,SingleInlineIterator,,147625.0,487
Tokenization,SingleInlineIterator,,147571.0,488
Tokenization,SingleInlineIterator,,149261.0,489
Tokenization,SingleInlineIterator,,148092.0,490
Tokenization,SingleInlineIterator,,148872.0,491
Tokenization,SingleInlineIterator,,148120.0,492
Tokenization,SingleInlineIterator,,149063.0,493
Tokenization,SingleInlineIterator,,149477.0,494
Tokenization,SingleInlineIterator,,149182.0,495
Tokenization,SingleInlineIterator,,149950.0,496
Tokenization,SingleInlineIterator,,149519.0,497
Tokenization,SingleInlineIterator,,150095.0,498
Tokenization,SingleInlineIterator,,150898.0,499
Tokenization,SingleInlineIterator,,150624.0,500
Tokenization,SingleInlineIterator,,151938.0,501
Tokenization,SingleInlineIterator,,152357.0,502
Tokenization,SingleInlineIterator,,152029.0,503
Tokenization,SingleInlineIterator,,151990.0,504
Tokenization,SingleInlineIterator,,176177.0,505
Tokenization,SingleInlineIterator,,153123.0,506
Tokenization,SingleInlineIterator,,152878.0,507
Tokenization,SingleInlineIterator,,151808.0,508
Tokenization,SingleInlineIterator,,153542.0,509
Tokenization,SingleInlineIterator,,152989.0,510
Tokenization,SingleInlineIterator,,153268.0,511
Tokenization,SingleInlineIterator,,154348.0,512
Tokenization,SingleInlineIterator,,155180.0,513
Tokenization,SingleInlineIterator,,154541.0,514
Tokenization,SingleInlineIterator,,153629.0,515
Tokenization,SingleInlineIterator,,155557.0,516
Tokenization,SingleInlineIterator,,155810.0,517
Tokenization,SingleInlineIterator,,155834.0,518
Tokenization,SingleInlineIterator,,156126.0,519
Tokenization,SingleInlineIterator,,158622.0,520
Tokenization,SingleInlineIterator,,198363.0,521
Tokenization,SingleInlineIterator,,156727.0,522
Tokenization,SingleInlineIterator,,214686.0,523
Tokenization,SingleInlineIterator,,161539.0,524
Tokenization,SingleInlineIterator,,160193.0,525
Tokenization,SingleInlineIterator,,157890.0,526
Tokenization,SingleInlineIterator,,159552.0,527
Tokenization,SingleInlineIterator,,159700.0,528
Tokenization,SingleInlineIterator,,159807.0,529
Tokenization,SingleInlineIterator,,160773.0,530
Tokenization,SingleInlineIterator,,163780.0,531
Tokenization,SingleInlineIterator,,168957.0,532
Tokenization,SingleInlineIterator,,166623.0,533
Tokenization,SingleInlineIterator,,162441.0,534
Tokenization,SingleInlineIterator,,168838.0,535
Tokenization,SingleInlineIterator,,167111.0,536
Tokenization,SingleInlineIterator,,247150.0,537
Tokenization,SingleInlineIterator,,166589.0,538
