group,function,value,sample_time_nanos,iteration_count
Tokenization,SingleIterator,,58883.0,199
Tokenization,SingleIterator,,60244.0,200
Tokenization,SingleIterator,,60138.0,201
Tokenization,SingleIterator,,60266.0,202
Tokenization,SingleIterator,,60751.0,203
Tokenization,SingleIterator,,61278.0,204
Tokenization,SingleIterator,,61446.0,205
Tokenization,SingleIterator,,62112.0,206
Tokenization,SingleIterator,,62380.0,207
Tokenization,SingleIterator,,63263.0,208
Tokenization,SingleIterator,,61676.0,209
Tokenization,SingleIterator,,62848.0,210
Tokenization,SingleIterator,,63197.0,211
Tokenization,SingleIterator,,63278.0,212
Tokenization,SingleIterator,,63493.0,213
Tokenization,SingleIterator,,64134.0,214
Tokenization,SingleIterator,,64155.0,215
Tokenization,SingleIterator,,64479.0,216
Tokenization,SingleIterator,,65037.0,217
Tokenization,SingleIterator,,65395.0,218
Tokenization,SingleIterator,,65411.0,219
Tokenization,SingleIterator,,65997.0,220
Tokenization,SingleIterator,,66331.0,221
Tokenization,SingleIterator,,66646.0,222
Tokenization,SingleIterator,,66984.0,223
Tokenization,SingleIterator,,67038.0,224
Tokenization,SingleIterator,,67598.0,225
Tokenization,SingleIterator,,68009.0,226
Tokenization,SingleIterator,,68418.0,227
Tokenization,SingleIterator,,68560.0,228
Tokenization,SingleIterator,,69512.0,229
Tokenization,SingleIterator,,69227.0,230
Tokenization,SingleIterator,,69330.0,231
Tokenization,SingleIterator,,69604.0,232
Tokenization,SingleIterator,,69921.0,233
Tokenization,SingleIterator,,70100.0,234
Tokenization,SingleIterator,,71082.0,235
Tokenization,SingleIterator,,70524.0,236
Tokenization,SingleIterator,,70757.0,237
Tokenization,SingleIterator,,71156.0,238
Tokenization,SingleIterator,,71275.0,239
Tokenization,SingleIterator,,71978.0,240
Tokenization,SingleIterator,,75072.0,241
Tokenization,SingleIterator,,72545.0,242
Tokenization,SingleIterator,,72529.0,243
Tokenization,SingleIterator,,72821.0,244
Tokenization,SingleIterator,,72549.0,245
Tokenization,SingleIterator,,73283.0,246
Tokenization,SingleIterator,,73725.0,247
Tokenization,SingleIterator,,73977.0,248
Tokenization,SingleIterator,,74477.0,249
Tokenization,SingleIterator,,75075.0,250
Tokenization,SingleIterator,,75595.0,251
Tokenization,SingleIterator,,75849.0,252
Tokenization,SingleIterator,,76104.0,253
Tokenization,SingleIterator,,75802.0,254
Tokenization,SingleIterator,,75545.0,255
Tokenization,SingleIterator,,76456.0,256
Tokenization,SingleIterator,,76695.0,257
Tokenization,SingleIterator,,84806.0,258
Tokenization,SingleIterator,,80088.0,259
Tokenization,SingleIterator,,77834.0,260
Tokenization,SingleIterator,,77768.0,261
Tokenization,SingleIterator,,88103.0,262
Tokenization,SingleIterator,,98097.0,263
Tokenization,SingleIterator,,88322.0,264
Tokenization,SingleIterator,,79489.0,265
Tokenization,SingleIterator,,99029.0,266
Tokenization,SingleIterator,,103165.0,267
Tokenization,SingleIterator,,81235.0,268
Tokenization,SingleIterator,,91545.0,269
Tokenization,SingleIterator,,82434.0,270
Tokenization,SingleIterator,,80998.0,271
Tokenization,SingleIterator,,83052.0,272
Tokenization,SingleIterator,,87855.0,273
Tokenization,SingleIterator,,82624.0,274
Tokenization,SingleIterator,,82396.0,275
Tokenization,SingleIterator,,82874.0,276
Tokenization,SingleIterator,,83167.0,277
Tokenization,SingleIterator,,134558.0,278
Tokenization,SingleIterator,,138155.0,279
Tokenization,SingleIterator,,115879.0,280
Tokenization,SingleIterator,,84250.0,281
Tokenization,SingleIterator,,84535.0,282
Tokenization,SingleIterator,,85180.0,283
Tokenization,SingleIterator,,85368.0,284
Tokenization,SingleIterator,,85643.0,285
Tokenization,SingleIterator,,85943.0,286
Tokenization,SingleIterator,,86582.0,287
Tokenization,SingleIterator,,86115.0,288
Tokenization,SingleIterator,,86404.0,289
Tokenization,SingleIterator,,87268.0,290
Tokenization,SingleIterator,,87290.0,291
Tokenization,SingleIterator,,87568.0,292
Tokenization,SingleIterator,,87923.0,293
Tokenization,SingleIterator,,88288.0,294
Tokenization,SingleIterator,,88283.0,295
Tokenization,SingleIterator,,88325.0,296
Tokenization,SingleIterator,,86652.0,297
Tokenization,SingleIterator,,89001.0,298
Tokenization,SingleIterator,,89232.0,299
Tokenization,SingleIterator,,89582.0,300
Tokenization,SingleIterator,,90009.0,301
Tokenization,SingleIterator,,90375.0,302
Tokenization,SingleIterator,,90378.0,303
Tokenization,SingleIterator,,90543.0,304
Tokenization,SingleIterator,,91290.0,305
Tokenization,SingleIterator,,101487.0,306
Tokenization,SingleIterator,,172038.0,307
Tokenization,SingleIterator,,92443.0,308
Tokenization,SingleIterator,,92510.0,309
Tokenization,SingleIterator,,93317.0,310
Tokenization,SingleIterator,,94005.0,311
Tokenization,SingleIterator,,93597.0,312
Tokenization,SingleIterator,,94640.0,313
Tokenization,SingleIterator,,94244.0,314
Tokenization,SingleIterator,,94670.0,315
Tokenization,SingleIterator,,95651.0,316
Tokenization,SingleIterator,,95316.0,317
Tokenization,SingleIterator,,95691.0,318
Tokenization,SingleIterator,,96022.0,319
Tokenization,SingleIterator,,95952.0,320
Tokenization,SingleIterator,,140841.0,321
Tokenization,SingleIterator,,139654.0,322
Tokenization,SingleIterator,,132521.0,323
Tokenization,SingleIterator,,132728.0,324
Tokenization,SingleIterator,,105910.0,325
Tokenization,SingleIterator,,101104.0,326
Tokenization,SingleIterator,,101154.0,327
Tokenization,SingleIterator,,102236.0,328
Tokenization,SingleIterator,,102611.0,329
Tokenization,SingleIterator,,104034.0,330
Tokenization,SingleIterator,,102423.0,331
Tokenization,SingleIterator,,102824.0,332
Tokenization,SingleIterator,,102745.0,333
Tokenization,SingleIterator,,103310.0,334
Tokenization,SingleIterator,,103545.0,335
Tokenization,SingleIterator,,103743.0,336
Tokenization,SingleIterator,,104357.0,337
Tokenization,SingleIterator,,104178.0,338
Tokenization,SingleIterator,,104624.0,339
Tokenization,SingleIterator,,105139.0,340
Tokenization,SingleIterator,,105408.0,341
Tokenization,SingleIterator,,107325.0,342
Tokenization,SingleIterator,,105220.0,343
Tokenization,SingleIterator,,106145.0,344
Tokenization,SingleIterator,,106008.0,345
Tokenization,SingleIterator,,106789.0,346
Tokenization,SingleIterator,,107273.0,347
Tokenization,SingleIterator,,106111.0,348
Tokenization,SingleIterator,,105514.0,349
Tokenization,SingleIterator,,107654.0,350
Tokenization,SingleIterator,,108174.0,351
Tokenization,SingleIterator,,107870.0,352
Tokenization,SingleIterator,,108787.0,353
Tokenization,SingleIterator,,110529.0,354
Tokenization,SingleIterator,,109329.0,355
Tokenization,SingleIterator,,110599.0,356
Tokenization,SingleIterator,,110996.0,357
Tokenization,SingleIterator,,110193.0,358
Tokenization,SingleIterator,,110383.0,359
Tokenization,SingleIterator,,110629.0,360
Tokenization,SingleIterator,,111303.0,361
Tokenization,SingleIterator,,111397.0,362
Tokenization,SingleIterator,,114563.0,363
Tokenization,SingleIterator,,147964.0,364
Tokenization,SingleIterator,,119105.0,365
Tokenization,SingleIterator,,113247.0,366
Tokenization,SingleIterator,,145298.0,367
Tokenization,SingleIterator,,116138.0,368
Tokenization,SingleIterator,,115384.0,369
Tokenization,SingleIterator,,113176.0,370
Tokenization,SingleIterator,,113434.0,371
Tokenization,SingleIterator,,113538.0,372
Tokenization,SingleIterator,,113909.0,373
Tokenization,SingleIterator,,114250.0,374
Tokenization,SingleIterator,,117019.0,375
Tokenization,SingleIterator,,114898.0,376
Tokenization,SingleIterator,,115147.0,377
Tokenization,SingleIterator,,116002.0,378
Tokenization,SingleIterator,,116760.0,379
Tokenization,SingleIterator,,115972.0,380
Tokenization,SingleIterator,,116165.0,381
Tokenization,SingleIterator,,117087.0,382
Tokenization,SingleIterator,,117286.0,383
Tokenization,SingleIterator,,117568.0,384
Tokenization,SingleIterator,,123122.0,385
Tokenization,SingleIterator,,118029.0,386
Tokenization,SingleIterator,,133192.0,387
Tokenization,SingleIterator,,119685.0,388
Tokenization,SingleIterator,,119921.0,389
Tokenization,SingleIterator,,120675.0,390
Tokenization,SingleIterator,,122362.0,391
Tokenization,SingleIterator,,120960.0,392
Tokenization,SingleIterator,,120388.0,393
Tokenization,SingleIterator,,121293.0,394
Tokenization,SingleIterator,,121158.0,395
Tokenization,SingleIterator,,121277.0,396
Tokenization,SingleIterator,,121550.0,397
Tokenization,SingleIterator,,121773.0,398
Tokenization,SingleIterator,,122590.0,399
Tokenization,SingleIterator,,122337.0,400
Tokenization,SingleIterator,,126674.0,401
Tokenization,SingleIterator,,129865.0,402
Tokenization,SingleIterator,,142022.0,403
Tokenization,SingleIterator,,124600.0,404
Tokenization,SingleIterator,,123721.0,405
Tokenization,SingleIterator,,127912.0,406
Tokenization,SingleIterator,,128104.0,407
Tokenization,SingleIterator,,127179.0,408
Tokenization,SingleIterator,,126813.0,409
Tokenization,SingleIterator,,127955.0,410
Tokenization,SingleIterator,,134681.0,411
