group,function,value,sample_time_nanos,iteration_count
Tokenization,SingleFindRegexTokenizer,,336596.0,335
Tokenization,SingleFindRegexTokenizer,,337052.0,336
Tokenization,SingleFindRegexTokenizer,,353689.0,337
Tokenization,SingleFindRegexTokenizer,,393125.0,338
Tokenization,SingleFindRegexTokenizer,,342138.0,339
Tokenization,SingleFindRegexTokenizer,,341440.0,340
Tokenization,SingleFindRegexTokenizer,,341859.0,341
Tokenization,SingleFindRegexTokenizer,,367826.0,342
Tokenization,SingleFindRegexTokenizer,,344447.0,343
Tokenization,SingleFindRegexTokenizer,,344800.0,344
Tokenization,SingleFindRegexTokenizer,,346330.0,345
Tokenization,SingleFindRegexTokenizer,,346437.0,346
Tokenization,SingleFindRegexTokenizer,,534261.0,347
Tokenization,SingleFindRegexTokenizer,,361503.0,348
Tokenization,SingleFindRegexTokenizer,,356009.0,349
Tokenization,SingleFindRegexTokenizer,,352880.0,350
Tokenization,SingleFindRegexTokenizer,,381751.0,351
Tokenization,SingleFindRegexTokenizer,,524639.0,352
Tokenization,SingleFindRegexTokenizer,,355466.0,353
Tokenization,SingleFindRegexTokenizer,,357965.0,354
Tokenization,SingleFindRegexTokenizer,,366470.0,355
Tokenization,SingleFindRegexTokenizer,,375253.0,356
Tokenization,SingleFindRegexTokenizer,,359679.0,357
Tokenization,SingleFindRegexTokenizer,,395299.0,358
Tokenization,SingleFindRegexTokenizer,,365133.0,359
Tokenization,SingleFindRegexTokenizer,,381919.0,360
Tokenization,SingleFindRegexTokenizer,,362806.0,361
Tokenization,SingleFindRegexTokenizer,,363162.0,362
Tokenization,SingleFindRegexTokenizer,,363951.0,363
Tokenization,SingleFindRegexTokenizer,,364516.0,364
Tokenization,SingleFindRegexTokenizer,,370528.0,365
Tokenization,SingleFindRegexTokenizer,,368856.0,366
Tokenization,SingleFindRegexTokenizer,,367790.0,367
Tokenization,SingleFindRegexTokenizer,,506678.0,368
Tokenization,SingleFindRegexTokenizer,,376984.0,369
Tokenization,SingleFindRegexTokenizer,,379798.0,370
Tokenization,SingleFindRegexTokenizer,,381997.0,371
Tokenization,SingleFindRegexTokenizer,,381634.0,372
Tokenization,SingleFindRegexTokenizer,,411944.0,373
Tokenization,SingleFindRegexTokenizer,,382769.0,374
Tokenization,SingleFindRegexTokenizer,,379649.0,375
Tokenization,SingleFindRegexTokenizer,,404617.0,376
Tokenization,SingleFindRegexTokenizer,,383254.0,377
Tokenization,SingleFindRegexTokenizer,,478467.0,378
Tokenization,SingleFindRegexTokenizer,,385264.0,379
Tokenization,SingleFindRegexTokenizer,,381601.0,380
Tokenization,SingleFindRegexTokenizer,,385275.0,381
Tokenization,SingleFindRegexTokenizer,,410337.0,382
Tokenization,SingleFindRegexTokenizer,,384471.0,383
Tokenization,SingleFindRegexTokenizer,,387926.0,384
Tokenization,SingleFindRegexTokenizer,,401819.0,385
Tokenization,SingleFindRegexTokenizer,,389682.0,386
Tokenization,SingleFindRegexTokenizer,,387974.0,387
Tokenization,SingleFindRegexTokenizer,,389223.0,388
Tokenization,SingleFindRegexTokenizer,,389459.0,389
Tokenization,SingleFindRegexTokenizer,,390022.0,390
Tokenization,SingleFindRegexTokenizer,,390761.0,391
Tokenization,SingleFindRegexTokenizer,,391443.0,392
Tokenization,SingleFindRegexTokenizer,,430026.0,393
Tokenization,SingleFindRegexTokenizer,,394112.0,394
Tokenization,SingleFindRegexTokenizer,,395303.0,395
Tokenization,SingleFindRegexTokenizer,,395120.0,396
Tokenization,SingleFindRegexTokenizer,,398664.0,397
Tokenization,SingleFindRegexTokenizer,,399403.0,398
Tokenization,SingleFindRegexTokenizer,,399263.0,399
Tokenization,SingleFindRegexTokenizer,,400054.0,400
Tokenization,SingleFindRegexTokenizer,,414393.0,401
Tokenization,SingleFindRegexTokenizer,,404083.0,402
Tokenization,SingleFindRegexTokenizer,,405626.0,403
Tokenization,SingleFindRegexTokenizer,,403908.0,404
Tokenization,SingleFindRegexTokenizer,,434185.0,405
Tokenization,SingleFindRegexTokenizer,,425472.0,406
Tokenization,SingleFindRegexTokenizer,,408106.0,407
Tokenization,SingleFindRegexTokenizer,,408247.0,408
Tokenization,SingleFindRegexTokenizer,,408536.0,409
Tokenization,SingleFindRegexTokenizer,,524415.0,410
Tokenization,SingleFindRegexTokenizer,,446744.0,411
Tokenization,SingleFindRegexTokenizer,,432741.0,412
Tokenization,SingleFindRegexTokenizer,,558176.0,413
Tokenization,SingleFindRegexTokenizer,,515682.0,414
Tokenization,SingleFindRegexTokenizer,,435038.0,415
Tokenization,SingleFindRegexTokenizer,,417089.0,416
Tokenization,SingleFindRegexTokenizer,,417442.0,417
Tokenization,SingleFindRegexTokenizer,,417532.0,418
Tokenization,SingleFindRegexTokenizer,,418680.0,419
Tokenization,SingleFindRegexTokenizer,,420787.0,420
Tokenization,SingleFindRegexTokenizer,,425098.0,421
Tokenization,SingleFindRegexTokenizer,,421476.0,422
Tokenization,SingleFindRegexTokenizer,,422116.0,423
Tokenization,SingleFindRegexTokenizer,,445612.0,424
Tokenization,SingleFindRegexTokenizer,,427174.0,425
Tokenization,SingleFindRegexTokenizer,,426013.0,426
Tokenization,SingleFindRegexTokenizer,,427167.0,427
Tokenization,SingleFindRegexTokenizer,,524991.0,428
Tokenization,SingleFindRegexTokenizer,,565991.0,429
Tokenization,SingleFindRegexTokenizer,,434843.0,430
Tokenization,SingleFindRegexTokenizer,,449567.0,431
Tokenization,SingleFindRegexTokenizer,,437020.0,432
Tokenization,SingleFindRegexTokenizer,,432229.0,433
Tokenization,SingleFindRegexTokenizer,,431880.0,434
Tokenization,SingleFindRegexTokenizer,,434739.0,435
Tokenization,SingleFindRegexTokenizer,,434576.0,436
Tokenization,SingleFindRegexTokenizer,,436329.0,437
Tokenization,SingleFindRegexTokenizer,,436453.0,438
Tokenization,SingleFindRegexTokenizer,,437208.0,439
Tokenization,SingleFindRegexTokenizer,,438620.0,440
Tokenization,SingleFindRegexTokenizer,,439689.0,441
Tokenization,SingleFindRegexTokenizer,,441606.0,442
Tokenization,SingleFindRegexTokenizer,,442054.0,443
Tokenization,SingleFindRegexTokenizer,,457880.0,444
Tokenization,SingleFindRegexTokenizer,,456195.0,445
Tokenization,SingleFindRegexTokenizer,,450123.0,446
Tokenization,SingleFindRegexTokenizer,,536371.0,447
Tokenization,SingleFindRegexTokenizer,,631573.0,448
Tokenization,SingleFindRegexTokenizer,,857277.0,449
Tokenization,SingleFindRegexTokenizer,,846077.0,450
Tokenization,SingleFindRegexTokenizer,,652995.0,451
Tokenization,SingleFindRegexTokenizer,,480782.0,452
Tokenization,SingleFindRegexTokenizer,,454581.0,453
Tokenization,SingleFindRegexTokenizer,,455473.0,454
Tokenization,SingleFindRegexTokenizer,,488234.0,455
Tokenization,SingleFindRegexTokenizer,,456538.0,456
Tokenization,SingleFindRegexTokenizer,,462752.0,457
Tokenization,SingleFindRegexTokenizer,,480636.0,458
Tokenization,SingleFindRegexTokenizer,,473150.0,459
Tokenization,SingleFindRegexTokenizer,,463249.0,460
Tokenization,SingleFindRegexTokenizer,,467303.0,461
Tokenization,SingleFindRegexTokenizer,,462543.0,462
Tokenization,SingleFindRegexTokenizer,,462141.0,463
Tokenization,SingleFindRegexTokenizer,,464412.0,464
Tokenization,SingleFindRegexTokenizer,,466030.0,465
Tokenization,SingleFindRegexTokenizer,,469303.0,466
Tokenization,SingleFindRegexTokenizer,,467099.0,467
Tokenization,SingleFindRegexTokenizer,,473768.0,468
Tokenization,SingleFindRegexTokenizer,,474666.0,469
Tokenization,SingleFindRegexTokenizer,,470827.0,470
Tokenization,SingleFindRegexTokenizer,,479350.0,471
Tokenization,SingleFindRegexTokenizer,,491642.0,472
Tokenization,SingleFindRegexTokenizer,,620544.0,473
Tokenization,SingleFindRegexTokenizer,,480714.0,474
Tokenization,SingleFindRegexTokenizer,,477064.0,475
Tokenization,SingleFindRegexTokenizer,,547512.0,476
Tokenization,SingleFindRegexTokenizer,,590096.0,477
Tokenization,SingleFindRegexTokenizer,,543920.0,478
Tokenization,SingleFindRegexTokenizer,,600705.0,479
Tokenization,SingleFindRegexTokenizer,,719785.0,480
Tokenization,SingleFindRegexTokenizer,,518865.0,481
Tokenization,SingleFindRegexTokenizer,,485912.0,482
Tokenization,SingleFindRegexTokenizer,,486816.0,483
Tokenization,SingleFindRegexTokenizer,,486834.0,484
Tokenization,SingleFindRegexTokenizer,,488062.0,485
Tokenization,SingleFindRegexTokenizer,,485924.0,486
Tokenization,SingleFindRegexTokenizer,,488213.0,487
Tokenization,SingleFindRegexTokenizer,,489094.0,488
Tokenization,SingleFindRegexTokenizer,,489049.0,489
Tokenization,SingleFindRegexTokenizer,,544919.0,490
Tokenization,SingleFindRegexTokenizer,,492860.0,491
Tokenization,SingleFindRegexTokenizer,,490002.0,492
Tokenization,SingleFindRegexTokenizer,,530121.0,493
Tokenization,SingleFindRegexTokenizer,,495108.0,494
Tokenization,SingleFindRegexTokenizer,,521239.0,495
Tokenization,SingleFindRegexTokenizer,,506080.0,496
