group,function,value,sample_time_nanos,iteration_count
Tokenization,Nom3VecIterator,,321931.0,232
Tokenization,Nom3VecIterator,,315585.0,233
Tokenization,Nom3VecIterator,,319539.0,234
Tokenization,Nom3VecIterator,,298225.0,235
Tokenization,Nom3VecIterator,,292871.0,236
Tokenization,Nom3VecIterator,,294681.0,237
Tokenization,Nom3VecIterator,,294781.0,238
Tokenization,Nom3VecIterator,,301476.0,239
Tokenization,Nom3VecIterator,,299689.0,240
Tokenization,Nom3VecIterator,,298755.0,241
Tokenization,Nom3VecIterator,,299643.0,242
Tokenization,Nom3VecIterator,,300408.0,243
Tokenization,Nom3VecIterator,,301953.0,244
Tokenization,Nom3VecIterator,,308211.0,245
Tokenization,Nom3VecIterator,,313894.0,246
Tokenization,Nom3VecIterator,,307544.0,247
Tokenization,Nom3VecIterator,,320368.0,248
Tokenization,Nom3VecIterator,,607455.0,249
Tokenization,Nom3VecIterator,,542393.0,250
Tokenization,Nom3VecIterator,,494161.0,251
Tokenization,Nom3VecIterator,,534290.0,252
Tokenization,Nom3VecIterator,,516505.0,253
Tokenization,Nom3VecIterator,,344548.0,254
Tokenization,Nom3VecIterator,,329336.0,255
Tokenization,Nom3VecIterator,,338601.0,256
Tokenization,Nom3VecIterator,,320487.0,257
Tokenization,Nom3VecIterator,,322370.0,258
Tokenization,Nom3VecIterator,,333155.0,259
Tokenization,Nom3VecIterator,,329656.0,260
Tokenization,Nom3VecIterator,,328745.0,261
Tokenization,Nom3VecIterator,,326444.0,262
Tokenization,Nom3VecIterator,,352030.0,263
Tokenization,Nom3VecIterator,,490241.0,264
Tokenization,Nom3VecIterator,,341928.0,265
Tokenization,Nom3VecIterator,,335844.0,266
Tokenization,Nom3VecIterator,,478310.0,267
Tokenization,Nom3VecIterator,,453748.0,268
Tokenization,Nom3VecIterator,,337251.0,269
Tokenization,Nom3VecIterator,,340008.0,270
Tokenization,Nom3VecIterator,,340879.0,271
Tokenization,Nom3VecIterator,,341462.0,272
Tokenization,Nom3VecIterator,,347345.0,273
Tokenization,Nom3VecIterator,,524097.0,274
Tokenization,Nom3VecIterator,,471071.0,275
Tokenization,Nom3VecIterator,,365684.0,276
Tokenization,Nom3VecIterator,,370847.0,277
Tokenization,Nom3VecIterator,,436187.0,278
Tokenization,Nom3VecIterator,,360025.0,279
Tokenization,Nom3VecIterator,,347448.0,280
Tokenization,Nom3VecIterator,,407545.0,281
Tokenization,Nom3VecIterator,,352858.0,282
Tokenization,Nom3VecIterator,,350578.0,283
Tokenization,Nom3VecIterator,,351610.0,284
Tokenization,Nom3VecIterator,,355895.0,285
